# t (s)	mx ()	my ()	mz ()
1.850046864883239e-08	-0.937764	0.3451247	-0.033130705
1.855001655364453e-08	-0.94329244	0.32973328	-0.033117216
1.8600102670581413e-08	-0.9486311	0.31405792	-0.033153225
1.865025233791506e-08	-0.9537298	0.29822505	-0.033239234
1.870031247036584e-08	-0.9585763	0.28226256	-0.033374947
1.8750399782762007e-08	-0.96318376	0.26611263	-0.033560634
1.8800550172438097e-08	-0.96755487	0.24974194	-0.033796646
1.885004440029225e-08	-0.9716293	0.23336773	-0.03407879
1.89001791473813e-08	-0.9755108	0.21653953	-0.034414537
1.8950294539398858e-08	-0.9791384	0.19945237	-0.034800448
1.9000340401991686e-08	-0.9825021	0.1821022	-0.035235997
1.9050470022355684e-08	-0.985603	0.16441385	-0.035722446
1.910001695845844e-08	-0.9883932	0.14660582	-0.03625232
1.915009060965597e-08	-0.9909229	0.12825894	-0.036836963
1.9200242513122674e-08	-0.993149	0.10951066	-0.037471324
1.9250311100246134e-08	-0.995047	0.09040177	-0.0381523
1.930037657367007e-08	-0.99660146	0.07088442	-0.038879417
1.9350529946360833e-08	-0.9977926	0.050905325	-0.039652172
1.9400023816693593e-08	-0.9985857	0.030755188	-0.040455837
1.945014449389843e-08	-0.9989756	0.0098987995	-0.041308086
1.95002755134134e-08	-0.998922	-0.011424883	-0.04219523
1.9550312771291337e-08	-0.9983961	-0.033175696	-0.043110546
1.9600424143966335e-08	-0.99736536	-0.055427313	-0.04405135
1.9650563783787487e-08	-0.9957967	-0.078156814	-0.04501012
1.970004962556867e-08	-0.9936889	-0.10103693	-0.045965884
1.975019974625112e-08	-0.9909527	-0.124661624	-0.046935376
1.9800282989584297e-08	-0.9875847	-0.14867187	-0.047894716
1.9850336954155305e-08	-0.98355293	-0.17305481	-0.048833944
1.9900487505924027e-08	-0.97881716	-0.1978353	-0.049743883
1.9950001535714015e-08	-0.9734322	-0.22260158	-0.050599895
2.0000106226691763e-08	-0.96724415	-0.24791512	-0.05141102
2.005025207752332e-08	-0.96029043	-0.27344376	-0.052154936
2.0100300529667292e-08	-0.9525811	-0.2990505	-0.05281769
2.015040972064603e-08	-0.94408876	-0.32474452	-0.053390216
2.0200548185565025e-08	-0.93482053	-0.35043344	-0.05386175
2.0250045578295228e-08	-0.9249257	-0.3756966	-0.054219425
2.03001956292102e-08	-0.9141647	-0.40111408	-0.05446584
2.035029038568301e-08	-0.90270364	-0.4262436	-0.05459086
2.0400353043724966e-08	-0.8905736	-0.45101872	-0.054592527
2.0450494303086245e-08	-0.87778836	-0.47541875	-0.05447077
2.0500035359037202e-08	-0.8645771	-0.49905115	-0.054231584
2.0550125292608986e-08	-0.8506855	-0.5224017	-0.053874277
2.0600276255818857e-08	-0.8362942	-0.54517716	-0.053407002
2.0650344666458774e-08	-0.82150173	-0.56726485	-0.05283972
2.0700436953283417e-08	-0.80633545	-0.5886737	-0.0521814
2.0750035460765715e-08	-0.79101336	-0.6091622	-0.05145096
2.0800108774147826e-08	-0.77529144	-0.6291099	-0.05064585
2.0850224763458893e-08	-0.75935435	-0.6483196	-0.049784023
2.0900357298239202e-08	-0.7432596	-0.6667746	-0.048877954
2.0950434140845715e-08	-0.72707593	-0.6844504	-0.047940828
2.1000025341590485e-08	-0.71098405	-0.70121527	-0.04699233
2.105013694361607e-08	-0.69469327	-0.71742135	-0.046023734
2.1100214457986177e-08	-0.6784142	-0.732896	-0.04505532
2.1150348702991543e-08	-0.6621438	-0.7476877	-0.044094212
2.1200458704620416e-08	-0.64592963	-0.7617959	-0.04314986
2.1250533974727475e-08	-0.62979203	-0.7752444	-0.042229332
2.130013276214289e-08	-0.6138848	-0.78795135	-0.04134623
2.1350228506044752e-08	-0.5979045	-0.8001933	-0.04048825
2.1400307795618085e-08	-0.5820211	-0.81186455	-0.039668873
2.1450451989349344e-08	-0.56621104	-0.8230111	-0.038890265
2.150055160190334e-08	-0.55050766	-0.833636	-0.03815689
2.1550100873183938e-08	-0.5350645	-0.8436672	-0.03747746
2.16002361881419e-08	-0.5195215	-0.85336	-0.036838077
2.165031668070956e-08	-0.5040707	-0.8626076	-0.036248848
